scopus_id	top_level_subject
21100293700	Physical Sciences
21100293800	Physical Sciences
21100294000	Physical Sciences
21100294100	Physical Sciences
21100294605	Social Sciences
21100294621	Health Sciences
21100296203	Social Sciences
21100296223	Physical Sciences
21100296228	Physical Sciences
21100296228	Social Sciences
21100296234	Social Sciences
21100296236	Physical Sciences
21100296637	Social Sciences
21100296638	Social Sciences
21100296639	Social Sciences
21100296641	Social Sciences
21100296642	Health Sciences
21100297603	Social Sciences
21100297606	Health Sciences
21100297612	Physical Sciences
21100297618	Physical Sciences
21100297619	Physical Sciences
21100297814	Social Sciences
21100297818	Social Sciences
21100297819	Physical Sciences
21100297824	Physical Sciences
21100297834	Health Sciences
21100297834	Physical Sciences
21100298046	Social Sciences
21100298059	Social Sciences
21100298063	Health Sciences
21100298063	Physical Sciences
21100298203	Social Sciences
21100298204	Physical Sciences
21100298210	Social Sciences
21100298613	Social Sciences
21100298642	Physical Sciences
21100298645	Social Sciences
21100298655	Health Sciences
21100298655	Physical Sciences
21100298656	Physical Sciences
21100298666	Social Sciences
21100298667	Social Sciences
21100298690	Health Sciences
21100298691	Physical Sciences
21100299408	Physical Sciences
21100299408	Social Sciences
21100299410	Social Sciences
21100299412	Social Sciences
21100299413	Social Sciences
21100299414	Social Sciences
21100299415	Health Sciences
21100299417	Social Sciences
21100299422	Physical Sciences
21100299422	Social Sciences
21100301405	Physical Sciences
21100301405	Social Sciences
21100301407	Social Sciences
21100301409	Physical Sciences
21100301410	Physical Sciences
21100301410	Social Sciences
21100301413	Physical Sciences
21100301413	Social Sciences
21100301414	Social Sciences
21100301415	Social Sciences
21100301416	Social Sciences
21100301417	Social Sciences
21100301442	Physical Sciences
21100301442	Social Sciences
21100301444	Physical Sciences
21100301445	Physical Sciences
21100301445	Social Sciences
21100301453	Physical Sciences
21100301457	Health Sciences
21100301601	Physical Sciences
21100301602	Physical Sciences
21100301604	Health Sciences
21100301605	Social Sciences
21100301612	Health Sciences
21100301616	Social Sciences
21100304230	Social Sciences
21100304243	Social Sciences
21100304259	Physical Sciences
21100304262	Social Sciences
21100304263	Physical Sciences
21100304264	Social Sciences
21100304266	Social Sciences
21100304268	Physical Sciences
21100304858	Physical Sciences
21100304858	Social Sciences
21100304859	Social Sciences
21100304862	Health Sciences
21100304895	Health Sciences
21100305001	Social Sciences
21100305002	Social Sciences
21100305004	Physical Sciences
21100305005	Physical Sciences
21100305006	Physical Sciences
21100305226	Physical Sciences
21100305226	Social Sciences
21100305234	Social Sciences
21100305241	Physical Sciences
21100305243	Social Sciences
21100305250	Physical Sciences
21100305259	Physical Sciences
21100305261	Physical Sciences
21100305261	Social Sciences
21100305268	Physical Sciences
21100305268	Social Sciences
21100305269	Physical Sciences
21100305282	Social Sciences
21100305327	Physical Sciences
21100305329	Physical Sciences
21100305331	Physical Sciences
21100305345	Social Sciences
21100305346	Social Sciences
21100305363	Social Sciences
21100305371	Social Sciences
21100307455	Health Sciences
21100307458	Physical Sciences
21100307471	Social Sciences
21100307473	Physical Sciences
21100307473	Social Sciences
21100307482	Physical Sciences
21100307484	Physical Sciences
21100307484	Social Sciences
21100307490	Social Sciences
21100307493	Health Sciences
21100307500	Physical Sciences
21100309827	Physical Sciences
21100309828	Health Sciences
21100309829	Social Sciences
21100310006	Social Sciences
21100310015	Social Sciences
21100310022	Social Sciences
21100310027	Physical Sciences
21100310028	Health Sciences
21100310028	Physical Sciences
21100310028	Social Sciences
21100310029	Social Sciences
21100310030	Physical Sciences
21100310035	Social Sciences
21100310038	Social Sciences
21100310046	Physical Sciences
21100310058	Physical Sciences
21100310058	Social Sciences
21100310070	Health Sciences
21100312001	Social Sciences
21100312008	Social Sciences
21100312021	Social Sciences
21100312206	Social Sciences
21100312210	Social Sciences
21100312211	Physical Sciences
21100312211	Social Sciences
21100312217	Social Sciences
21100312221	Physical Sciences
21100312221	Social Sciences
21100312401	Health Sciences
21100312404	Physical Sciences
21100312407	Physical Sciences
21100312414	Social Sciences
21100313904	Health Sciences
21100313911	Health Sciences
21100313913	Health Sciences
21100313916	Physical Sciences
21100313916	Social Sciences
21100313921	Social Sciences
21100313924	Social Sciences
21100314708	Social Sciences
21100314709	Physical Sciences
21100314709	Social Sciences
21100314711	Health Sciences
21100314715	Social Sciences
21100314717	Social Sciences
21100314718	Social Sciences
21100315995	Health Sciences
21100315996	Social Sciences
21100315997	Social Sciences
21100316000	Social Sciences
21100316001	Health Sciences
21100316001	Physical Sciences
21100316002	Social Sciences
21100316020	Physical Sciences
21100316021	Health Sciences
21100316027	Social Sciences
21100316033	Health Sciences
21100316033	Social Sciences
21100316036	Social Sciences
21100316037	Social Sciences
21100316038	Social Sciences
21100316042	Social Sciences
21100316045	Health Sciences
21100316048	Physical Sciences
21100316063	Health Sciences
21100316065	Physical Sciences
21100316066	Social Sciences
21100316068	Physical Sciences
21100316068	Social Sciences
21100316069	Health Sciences
21100316070	Health Sciences
21100316071	Social Sciences
21100316072	Physical Sciences
21100316073	Health Sciences
21100316073	Physical Sciences
21100316465	Social Sciences
21100316466	Social Sciences
21100316607	Social Sciences
21100316608	Social Sciences
21100316609	Physical Sciences
21100316610	Social Sciences
21100317005	Social Sciences
21100317006	Social Sciences
21100317201	Health Sciences
21100317202	Health Sciences
21100317204	Health Sciences
21100317205	Health Sciences
21100317415	Health Sciences
21100317418	Physical Sciences
21100317418	Social Sciences
21100317746	Health Sciences
21100317750	Physical Sciences
21100317903	Social Sciences
21100317906	Health Sciences
21100317907	Health Sciences
21100317990	Health Sciences
21100318251	Health Sciences
21100318403	Physical Sciences
21100318411	Social Sciences
21100318415	Physical Sciences
21100318417	Social Sciences
21100318419	Social Sciences
21100318420	Physical Sciences
21100318528	Physical Sciences
21100319015	Social Sciences
21100319018	Social Sciences
21100319031	Physical Sciences
21100319033	Physical Sciences
21100319039	Social Sciences
21100319040	Social Sciences
21100319042	Physical Sciences
21100319398	Health Sciences
21100320404	Social Sciences
21100320405	Physical Sciences
21100320408	Social Sciences
21100320669	Physical Sciences
21100320672	Social Sciences
21100321371	Social Sciences
21100321693	Health Sciences
21100321695	Physical Sciences
21100322088	Health Sciences
21100322090	Physical Sciences
21100322091	Social Sciences
21100322122	Social Sciences
21100322123	Social Sciences
21100322124	Health Sciences
21100322124	Social Sciences
21100322413	Social Sciences
21100322426	Social Sciences
21100322429	Social Sciences
21100322652	Physical Sciences
21100322897	Social Sciences
21100322898	Social Sciences
21100322900	Social Sciences
21100322901	Social Sciences
21100322909	Social Sciences
21100322966	Social Sciences
21100323100	Physical Sciences
21100323100	Social Sciences
21100323200	Physical Sciences
21100323400	Health Sciences
21100323400	Physical Sciences
21100323400	Social Sciences
21100324058	Social Sciences
21100324067	Social Sciences
21100324208	Social Sciences
21100324360	Social Sciences
21100324361	Physical Sciences
21100324362	Health Sciences
21100324363	Physical Sciences
21100324363	Social Sciences
21100324364	Health Sciences
21100324365	Physical Sciences
21100324366	Social Sciences
21100324367	Health Sciences
21100324439	Health Sciences
21100324708	Health Sciences
21100324708	Social Sciences
21100324710	Physical Sciences
21100324714	Health Sciences
21100324716	Health Sciences
21100324716	Social Sciences
21100324717	Physical Sciences
21100324964	Physical Sciences
21100324984	Social Sciences
21100325067	Physical Sciences
21100325067	Social Sciences
21100325075	Social Sciences
21100325142	Health Sciences
21100325437	Social Sciences
21100325441	Social Sciences
21100325445	Social Sciences
21100325719	Physical Sciences
21100325724	Physical Sciences
21100326082	Health Sciences
21100326093	Social Sciences
21100326094	Social Sciences
21100326207	Health Sciences
21100326272	Health Sciences
21100326278	Social Sciences
21100326279	Physical Sciences
21100326880	Health Sciences
21100326880	Physical Sciences
21100326894	Social Sciences
21100326896	Social Sciences
21100326898	Physical Sciences
21100327124	Health Sciences
21100327701	Physical Sciences
21100327708	Social Sciences
21100327713	Physical Sciences
21100327726	Physical Sciences
21100327967	Health Sciences
21100328241	Social Sciences
21100328250	Social Sciences
21100329301	Social Sciences
21100329302	Social Sciences
21100329303	Health Sciences
21100329307	Physical Sciences
21100329308	Physical Sciences
21100329537	Physical Sciences
21100329538	Health Sciences
21100329539	Health Sciences
21100329540	Health Sciences
21100329547	Physical Sciences
21100329555	Social Sciences
21100329892	Health Sciences
21100329892	Social Sciences
21100329893	Health Sciences
21100329893	Social Sciences
21100329895	Social Sciences
21100330707	Social Sciences
21100330713	Social Sciences
21100330714	Social Sciences
21100330721	Health Sciences
21100330721	Social Sciences
21100330722	Health Sciences
21100330726	Social Sciences
21100330730	Social Sciences
21100330731	Physical Sciences
21100330732	Social Sciences
21100331504	Physical Sciences
21100331506	Physical Sciences
21100331602	Social Sciences
21100331609	Social Sciences
21100332198	Social Sciences
21100332204	Social Sciences
21100332205	Physical Sciences
21100332206	Physical Sciences
21100332207	Physical Sciences
21100332241	Social Sciences
21100332242	Physical Sciences
21100332402	Physical Sciences
21100332407	Physical Sciences
21100332422	Health Sciences
21100332423	Physical Sciences
21100332424	Physical Sciences
21100332424	Social Sciences
21100332425	Health Sciences
21100332429	Physical Sciences
21100332429	Social Sciences
21100332435	Health Sciences
21100332447	Physical Sciences
21100332448	Physical Sciences
21100332451	Health Sciences
21100332451	Physical Sciences
21100332455	Health Sciences
21100332615	Health Sciences
21100333807	Health Sciences
21100333808	Health Sciences
21100333810	Health Sciences
21100333812	Health Sciences
21100333817	Health Sciences
21100334848	Social Sciences
21100334949	Social Sciences
21100334957	Social Sciences
21100335701	Health Sciences
21100336101	Social Sciences
21100336501	Physical Sciences
21100336502	Health Sciences
21100337101	Physical Sciences
21100337102	Health Sciences
21100337502	Physical Sciences
21100337504	Health Sciences
21100337505	Health Sciences
21100337702	Health Sciences
21100337703	Health Sciences
21100337901	Physical Sciences
21100338307	Health Sciences
21100338307	Physical Sciences
21100338320	Health Sciences
21100338322	Physical Sciences
21100338350	Physical Sciences
21100338350	Social Sciences
21100338351	Physical Sciences
21100338355	Physical Sciences
21100338359	Physical Sciences
21100338503	Social Sciences
21100338508	Physical Sciences
21100338511	Health Sciences
21100338761	Health Sciences
21100338762	Physical Sciences
21100345623	Health Sciences
21100345801	Health Sciences
21100345802	Health Sciences
21100346214	Social Sciences
21100346235	Social Sciences
21100346967	Social Sciences
21100348514	Health Sciences
21100348516	Health Sciences
21100348543	Health Sciences
21100348975	Social Sciences
21100348991	Health Sciences
21100349120	Health Sciences
21100349318	Social Sciences
21100349320	Social Sciences
21100349321	Physical Sciences
21100349513	Health Sciences
21100349522	Physical Sciences
21100349533	Physical Sciences
21100349535	Social Sciences
21100349558	Health Sciences
21100349562	Health Sciences
21100349594	Social Sciences
21100356015	Physical Sciences
21100356018	Physical Sciences
21100356018	Social Sciences
21100356024	Social Sciences
21100356783	Health Sciences
